<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.31	09:32:00	154.214	154.238	154.213	154.225	50	0	3
2025.10.31	09:33:00	154.224	154.230	154.200	154.219	34	0	3
2025.10.31	09:34:00	154.217	154.242	154.208	154.242	33	0	3
2025.10.31	09:35:00	154.242	154.276	154.242	154.272	34	0	3
2025.10.31	09:36:00	154.273	154.273	154.248	154.253	35	0	3
2025.10.31	09:37:00	154.253	154.260	154.218	154.224	45	0	3
2025.10.31	09:38:00	154.225	154.276	154.225	154.274	44	0	3
2025.10.31	09:39:00	154.274	154.297	154.273	154.297	53	0	2
2025.10.31	09:40:00	154.299	154.343	154.298	154.334	50	0	2
2025.10.31	09:41:00	154.333	154.333	154.308	154.318	47	0	3
2025.10.31	09:42:00	154.315	154.342	154.312	154.320	46	0	3
2025.10.31	09:43:00	154.319	154.324	154.313	154.320	25	0	3
2025.10.31	09:44:00	154.320	154.343	154.315	154.338	26	0	3
2025.10.31	09:45:00	154.335	154.345	154.332	154.342	38	0	3
2025.10.31	09:46:00	154.339	154.344	154.309	154.309	45	0	3
2025.10.31	09:47:00	154.312	154.321	154.303	154.307	36	0	3
2025.10.31	09:48:00	154.307	154.311	154.298	154.306	26	0	3
2025.10.31	09:49:00	154.308	154.310	154.300	154.307	26	0	3
2025.10.31	09:50:00	154.307	154.340	154.306	154.306	34	0	3
2025.10.31	09:51:00	154.309	154.374	154.306	154.314	49	0	4
2025.10.31	09:52:00	154.310	154.322	154.306	154.306	50	0	3
2025.10.31	09:53:00	154.304	154.304	154.266	154.268	51	0	3
2025.10.31	09:54:00	154.272	154.286	154.265	154.282	51	0	3
2025.10.31	09:55:00	154.282	154.285	154.245	154.260	64	0	3
2025.10.31	09:56:00	154.260	154.285	154.239	154.283	56	0	3
2025.10.31	09:57:00	154.284	154.292	154.240	154.241	61	0	3
2025.10.31	09:58:00	154.240	154.284	154.240	154.279	53	0	3
2025.10.31	09:59:00	154.280	154.316	154.276	154.308	65	0	3
2025.10.31	10:00:00	154.305	154.324	154.282	154.293	72	0	3
2025.10.31	10:01:00	154.285	154.296	154.258	154.262	42	0	3
2025.10.31	10:02:00	154.261	154.286	154.246	154.286	61	0	3
2025.10.31	10:03:00	154.285	154.308	154.258	154.263	54	0	3
2025.10.31	10:04:00	154.265	154.284	154.261	154.272	39	0	3
2025.10.31	10:05:00	154.271	154.272	154.243	154.259	36	0	3
2025.10.31	10:06:00	154.256	154.286	154.252	154.258	49	0	4
2025.10.31	10:07:00	154.259	154.269	154.242	154.255	50	0	4
2025.10.31	10:08:00	154.252	154.260	154.228	154.228	45	0	4
2025.10.31	10:09:00	154.228	154.301	154.228	154.295	46	0	3
2025.10.31	10:10:00	154.296	154.298	154.283	154.297	35	0	3
2025.10.31	10:11:00	154.297	154.317	154.296	154.317	40	0	3
2025.10.31	10:12:00	154.316	154.317	154.285	154.296	53	0	3
2025.10.31	10:13:00	154.296	154.304	154.290	154.295	28	0	3
2025.10.31	10:14:00	154.297	154.340	154.295	154.338	45	0	3
2025.10.31	10:15:00	154.340	154.372	154.340	154.355	49	0	3
2025.10.31	10:16:00	154.354	154.357	154.337	154.341	38	0	3
2025.10.31	10:17:00	154.340	154.371	154.340	154.370	39	0	3
2025.10.31	10:18:00	154.371	154.396	154.369	154.383	42	0	3
2025.10.31	10:19:00	154.382	154.413	154.349	154.349	55	0	3
2025.10.31	10:20:00	154.348	154.361	154.329	154.330	56	0	3
2025.10.31	10:21:00	154.323	154.330	154.310	154.321	41	0	3
2025.10.31	10:22:00	154.320	154.322	154.292	154.297	35	0	3
2025.10.31	10:23:00	154.300	154.325	154.297	154.311	42	0	3
2025.10.31	10:24:00	154.310	154.325	154.299	154.325	42	0	3
2025.10.31	10:25:00	154.328	154.344	154.328	154.328	49	0	3
2025.10.31	10:26:00	154.329	154.335	154.266	154.269	60	0	3
2025.10.31	10:27:00	154.268	154.294	154.268	154.286	45	0	3
2025.10.31	10:28:00	154.288	154.306	154.282	154.303	43	0	3
2025.10.31	10:29:00	154.302	154.360	154.302	154.359	57	0	3
2025.10.31	10:30:00	154.358	154.372	154.320	154.347	56	0	2
2025.10.31	10:31:00	154.346	154.363	154.330	154.345	63	0	3
2025.10.31	10:32:00	154.343	154.349	154.319	154.330	48	0	3
2025.10.31	10:33:00	154.330	154.335	154.306	154.325	37	0	3
2025.10.31	10:34:00	154.325	154.334	154.294	154.304	48	0	3
2025.10.31	10:35:00	154.306	154.315	154.298	154.311	41	0	3
2025.10.31	10:36:00	154.308	154.337	154.308	154.331	36	0	3
2025.10.31	10:37:00	154.331	154.341	154.305	154.305	44	0	3
2025.10.31	10:38:00	154.308	154.320	154.307	154.319	38	0	3
2025.10.31	10:39:00	154.320	154.343	154.317	154.321	47	0	3
2025.10.31	10:40:00	154.322	154.322	154.295	154.299	40	0	3
2025.10.31	10:41:00	154.298	154.302	154.289	154.292	35	0	3
2025.10.31	10:42:00	154.293	154.297	154.274	154.291	40	0	3
2025.10.31	10:43:00	154.291	154.305	154.287	154.304	32	0	3
2025.10.31	10:44:00	154.304	154.311	154.300	154.305	31	0	3
2025.10.31	10:45:00	154.306	154.312	154.296	154.311	30	0	3
2025.10.31	10:46:00	154.311	154.332	154.308	154.323	41	0	3
2025.10.31	10:47:00	154.321	154.323	154.304	154.314	40	0	3
2025.10.31	10:48:00	154.316	154.316	154.301	154.302	35	0	3
2025.10.31	10:49:00	154.295	154.304	154.295	154.301	33	0	3
2025.10.31	10:50:00	154.302	154.313	154.296	154.300	27	0	3
2025.10.31	10:51:00	154.307	154.320	154.307	154.316	27	0	3
2025.10.31	10:52:00	154.313	154.321	154.301	154.304	31	0	3
2025.10.31	10:53:00	154.304	154.305	154.271	154.292	45	0	3
2025.10.31	10:54:00	154.293	154.310	154.288	154.300	41	0	3
2025.10.31	10:55:00	154.300	154.310	154.291	154.294	43	0	3
2025.10.31	10:56:00	154.294	154.294	154.271	154.276	41	0	3
2025.10.31	10:57:00	154.275	154.285	154.253	154.254	38	0	3
2025.10.31	10:58:00	154.253	154.258	154.233	154.233	36	0	3
2025.10.31	10:59:00	154.234	154.251	154.232	154.246	46	0	3
2025.10.31	11:00:00	154.245	154.275	154.245	154.269	47	0	3
2025.10.31	11:01:00	154.272	154.289	154.270	154.285	40	0	3
2025.10.31	11:02:00	154.288	154.290	154.276	154.283	36	0	3
2025.10.31	11:03:00	154.283	154.286	154.250	154.261	41	0	3
2025.10.31	11:04:00	154.260	154.261	154.213	154.214	47	0	3
2025.10.31	11:05:00	154.217	154.228	154.204	154.221	43	0	3
2025.10.31	11:06:00	154.225	154.241	154.225	154.237	27	0	3
2025.10.31	11:07:00	154.236	154.240	154.216	154.224	30	0	3
2025.10.31	11:08:00	154.225	154.226	154.197	154.199	35	0	4
2025.10.31	11:09:00	154.199	154.214	154.199	154.212	35	0	4
2025.10.31	11:10:00	154.213	154.226	154.213	154.221	26	0	4
2025.10.31	11:11:00	154.220	154.221	154.201	154.215	29	0	4
2025.10.31	11:12:00	154.216	154.216	154.199	154.211	24	0	4
2025.10.31	11:13:00	154.211	154.211	154.175	154.175	33	0	3
2025.10.31	11:14:00	154.175	154.186	154.169	154.186	32	0	4
2025.10.31	11:15:00	154.186	154.188	154.177	154.186	44	0	4
2025.10.31	11:16:00	154.185	154.191	154.179	154.190	37	0	4
2025.10.31	11:17:00	154.190	154.219	154.190	154.217	31	0	4
2025.10.31	11:18:00	154.214	154.227	154.210	154.223	41	0	4
2025.10.31	11:19:00	154.222	154.236	154.219	154.235	39	0	4
2025.10.31	11:20:00	154.234	154.272	154.234	154.245	42	0	3
2025.10.31	11:21:00	154.245	154.270	154.238	154.270	42	0	3
2025.10.31	11:22:00	154.270	154.275	154.261	154.274	36	0	3
2025.10.31	11:23:00	154.274	154.277	154.256	154.260	38	0	3
2025.10.31	11:24:00	154.262	154.277	154.261	154.266	31	0	3
2025.10.31	11:25:00	154.268	154.270	154.255	154.255	33	0	3
2025.10.31	11:26:00	154.254	154.258	154.243	154.254	35	0	3
2025.10.31	11:27:00	154.256	154.256	154.237	154.238	35	0	3
2025.10.31	11:28:00	154.239	154.242	154.217	154.222	31	0	3
2025.10.31	11:29:00	154.224	154.242	154.224	154.242	27	0	3
2025.10.31	11:30:00	154.241	154.252	154.237	154.251	19	0	3
2025.10.31	11:31:00	154.255	154.255	154.230	154.231	30	0	3
2025.10.31	11:32:00	154.230	154.235	154.230	154.235	20	0	3
2025.10.31	11:33:00	154.235	154.238	154.216	154.219	24	0	3
2025.10.31	11:34:00	154.219	154.219	154.200	154.206	29	0	3
2025.10.31	11:35:00	154.206	154.223	154.204	154.217	34	0	3
2025.10.31	11:36:00	154.214	154.219	154.212	154.218	33	0	3
2025.10.31	11:37:00	154.217	154.217	154.199	154.200	40	0	3
2025.10.31	11:38:00	154.199	154.204	154.189	154.189	34	0	3
2025.10.31	11:39:00	154.190	154.194	154.160	154.162	39	0	3
2025.10.31	11:40:00	154.161	154.175	154.161	154.167	33	0	3
2025.10.31	11:41:00	154.168	154.179	154.167	154.179	34	0	3
2025.10.31	11:42:00	154.178	154.190	154.171	154.171	37	0	3
2025.10.31	11:43:00	154.170	154.175	154.164	154.166	47	0	3
2025.10.31	11:44:00	154.165	154.167	154.147	154.148	44	0	3
2025.10.31	11:45:00	154.147	154.147	154.113	154.126	39	0	3
2025.10.31	11:46:00	154.131	154.155	154.130	154.154	22	0	3
2025.10.31	11:47:00	154.154	154.155	154.152	154.154	17	0	3
2025.10.31	11:48:00	154.155	154.198	154.154	154.197	32	0	3
2025.10.31	11:49:00	154.198	154.201	154.176	154.178	40	0	3
2025.10.31	11:50:00	154.178	154.181	154.172	154.179	26	0	3
2025.10.31	11:51:00	154.179	154.182	154.162	154.164	25	0	3
2025.10.31	11:52:00	154.167	154.167	154.145	154.147	32	0	3
2025.10.31	11:53:00	154.147	154.151	154.143	154.151	25	0	3
2025.10.31	11:54:00	154.151	154.151	154.140	154.151	37	0	3
2025.10.31	11:55:00	154.141	154.158	154.140	154.149	41	0	3
2025.10.31	11:56:00	154.151	154.173	154.150	154.150	42	0	3
2025.10.31	11:57:00	154.149	154.165	154.136	154.137	44	0	3
2025.10.31	11:58:00	154.139	154.143	154.125	154.130	32	0	3
2025.10.31	11:59:00	154.130	154.141	154.117	154.141	41	0	3
2025.10.31	12:00:00	154.139	154.140	154.095	154.106	43	0	3
2025.10.31	12:01:00	154.107	154.113	154.093	154.106	53	0	3
2025.10.31	12:02:00	154.106	154.132	154.106	154.112	39	0	3
2025.10.31	12:03:00	154.108	154.133	154.108	154.120	40	0	3
2025.10.31	12:04:00	154.121	154.137	154.117	154.130	36	0	3
2025.10.31	12:05:00	154.131	154.148	154.120	154.121	43	0	3
2025.10.31	12:06:00	154.119	154.121	154.116	154.119	36	0	3
2025.10.31	12:07:00	154.119	154.128	154.114	154.121	37	0	3
2025.10.31	12:08:00	154.121	154.123	154.105	154.110	34	0	3
2025.10.31	12:09:00	154.121	154.132	154.108	154.108	34	0	4
2025.10.31	12:10:00	154.106	154.111	154.103	154.110	43	0	4
2025.10.31	12:11:00	154.110	154.121	154.108	154.117	24	0	4
2025.10.31	12:12:00	154.116	154.134	154.115	154.121	23	0	3
2025.10.31	12:13:00	154.120	154.121	154.107	154.107	28	0	3
2025.10.31	12:14:00	154.107	154.111	154.106	154.107	31	0	3
2025.10.31	12:15:00	154.110	154.120	154.105	154.108	37	0	3
2025.10.31	12:16:00	154.107	154.130	154.107	154.124	33	0	3
2025.10.31	12:17:00	154.125	154.158	154.122	154.156	29	0	3
2025.10.31	12:18:00	154.154	154.158	154.139	154.141	23	0	3
2025.10.31	12:19:00	154.135	154.162	154.135	154.160	26	0	3
2025.10.31	12:20:00	154.158	154.176	154.157	154.176	31	0	3
2025.10.31	12:21:00	154.174	154.176	154.168	154.170	30	0	3
2025.10.31	12:22:00	154.170	154.172	154.134	154.137	26	0	3
2025.10.31	12:23:00	154.134	154.147	154.131	154.147	32	0	4
2025.10.31	12:24:00	154.148	154.154	154.145	154.152	23	0	4
2025.10.31	12:25:00	154.152	154.156	154.145	154.155	28	0	3
2025.10.31	12:26:00	154.156	154.160	154.141	154.146	28	0	3
2025.10.31	12:27:00	154.147	154.149	154.141	154.146	17	0	3
2025.10.31	12:28:00	154.149	154.160	154.145	154.158	20	0	3
2025.10.31	12:29:00	154.158	154.165	154.148	154.152	31	0	3
2025.10.31	12:30:00	154.151	154.173	154.151	154.170	36	0	3
2025.10.31	12:31:00	154.170	154.170	154.155	154.159	24	0	3
2025.10.31	12:32:00	154.158	154.160	154.154	154.154	14	0	3
2025.10.31	12:33:00	154.156	154.166	154.155	154.166	24	0	4
2025.10.31	12:34:00	154.166	154.181	154.165	154.172	36	0	3
2025.10.31	12:35:00	154.169	154.181	154.158	154.170	36	0	3
2025.10.31	12:36:00	154.169	154.169	154.132	154.139	33	0	3
2025.10.31	12:37:00	154.136	154.144	154.134	154.144	34	0	3
2025.10.31	12:38:00	154.141	154.157	154.141	154.155	26	0	3
2025.10.31	12:39:00	154.153	154.157	154.147	154.148	18	0	3
2025.10.31	12:40:00	154.149	154.161	154.142	154.159	31	0	3
2025.10.31	12:41:00	154.160	154.163	154.157	154.163	23	0	3
2025.10.31	12:42:00	154.167	154.168	154.144	154.144	23	0	3
2025.10.31	12:43:00	154.145	154.155	154.143	154.155	26	0	3
2025.10.31	12:44:00	154.153	154.153	154.142	154.145	21	0	3
2025.10.31	12:45:00	154.145	154.155	154.144	154.155	21	0	3
2025.10.31	12:46:00	154.156	154.164	154.146	154.151	27	0	3
2025.10.31	12:47:00	154.150	154.152	154.138	154.145	23	0	3
2025.10.31	12:48:00	154.145	154.146	154.143	154.143	26	0	3
2025.10.31	12:49:00	154.142	154.161	154.142	154.160	26	0	3
2025.10.31	12:50:00	154.160	154.160	154.133	154.142	35	0	3
2025.10.31	12:51:00	154.143	154.145	154.124	154.127	24	0	3
2025.10.31	12:52:00	154.128	154.132	154.118	154.124	30	0	3
2025.10.31	12:53:00	154.125	154.126	154.107	154.117	20	0	3
2025.10.31	12:54:00	154.119	154.133	154.116	154.125	35	0	3
2025.10.31	12:55:00	154.124	154.127	154.115	154.117	24	0	3
2025.10.31	12:56:00	154.116	154.126	154.116	154.119	28	0	4
2025.10.31	12:57:00	154.120	154.125	154.107	154.116	35	0	4
2025.10.31	12:58:00	154.112	154.132	154.108	154.125	36	0	3
2025.10.31	12:59:00	154.125	154.133	154.123	154.130	39	0	3
2025.10.31	13:00:00	154.131	154.131	154.102	154.102	49	0	3
2025.10.31	13:01:00	154.104	154.112	154.095	154.109	29	0	3
2025.10.31	13:02:00	154.108	154.110	154.098	154.109	32	0	3
2025.10.31	13:03:00	154.107	154.121	154.105	154.120	28	0	3
2025.10.31	13:04:00	154.119	154.119	154.058	154.100	61	0	3
2025.10.31	13:05:00	154.100	154.111	154.079	154.091	35	0	3
2025.10.31	13:06:00	154.090	154.093	154.063	154.073	40	0	3
2025.10.31	13:07:00	154.072	154.080	154.070	154.073	35	0	3
2025.10.31	13:08:00	154.074	154.100	154.062	154.100	46	0	3
2025.10.31	13:09:00	154.102	154.111	154.089	154.090	31	0	3
2025.10.31	13:10:00	154.089	154.100	154.078	154.082	22	0	4
2025.10.31	13:11:00	154.084	154.089	154.084	154.087	18	0	4
2025.10.31	13:12:00	154.089	154.090	154.064	154.081	40	0	4
2025.10.31	13:13:00	154.081	154.089	154.070	154.089	24	0	4
2025.10.31	13:14:00	154.091	154.105	154.091	154.103	34	0	4
2025.10.31	13:15:00	154.104	154.107	154.101	154.102	26	0	4
2025.10.31	13:16:00	154.102	154.110	154.094	154.102	37	0	4
2025.10.31	13:17:00	154.103	154.125	154.103	154.119	36	0	4
2025.10.31	13:18:00	154.121	154.135	154.116	154.117	37	0	4
2025.10.31	13:19:00	154.115	154.115	154.087	154.093	31	0	4
2025.10.31	13:20:00	154.090	154.117	154.090	154.114	32	0	4
2025.10.31	13:21:00	154.116	154.141	154.109	154.112	40	0	4
2025.10.31	13:22:00	154.113	154.126	154.112	154.125	34	0	4
2025.10.31	13:23:00	154.126	154.126	154.110	154.110	42	0	4
2025.10.31	13:24:00	154.110	154.111	154.078	154.085	39	0	4
2025.10.31	13:25:00	154.086	154.089	154.083	154.089	37	0	4
2025.10.31	13:26:00	154.088	154.088	154.082	154.085	36	0	3
2025.10.31	13:27:00	154.085	154.085	154.074	154.084	21	0	3
2025.10.31	13:28:00	154.085	154.085	154.074	154.077	31	0	3
2025.10.31	13:29:00	154.076	154.086	154.067	154.069	23	0	3
2025.10.31	13:30:00	154.066	154.077	154.058	154.074	28	0	3
2025.10.31	13:31:00	154.076	154.095	154.072	154.090	32	0	3
2025.10.31	13:32:00	154.088	154.101	154.086	154.094	32	0	3
2025.10.31	13:33:00	154.094	154.110	154.093	154.104	26	0	4
2025.10.31	13:34:00	154.105	154.140	154.105	154.135	32	0	4
2025.10.31	13:35:00	154.135	154.152	154.133	154.152	32	0	4
2025.10.31	13:36:00	154.155	154.164	154.134	154.137	38	0	3
2025.10.31	13:37:00	154.139	154.140	154.131	154.136	36	0	3
2025.10.31	13:38:00	154.135	154.138	154.128	154.134	45	0	3
2025.10.31	13:39:00	154.136	154.138	154.123	154.126	31	0	3
2025.10.31	13:40:00	154.123	154.145	154.119	154.145	54	0	4
2025.10.31	13:41:00	154.147	154.168	154.147	154.168	38	0	4
2025.10.31	13:42:00	154.166	154.169	154.145	154.148	33	0	4
2025.10.31	13:43:00	154.147	154.163	154.147	154.161	30	0	4
2025.10.31	13:44:00	154.158	154.166	154.156	154.157	37	0	4
2025.10.31	13:45:00	154.157	154.176	154.151	154.170	28	0	4
2025.10.31	13:46:00	154.174	154.181	154.169	154.174	29	0	3
2025.10.31	13:47:00	154.174	154.175	154.136	154.136	21	0	3
2025.10.31	13:48:00	154.128	154.133	154.121	154.121	17	0	3
2025.10.31	13:49:00	154.118	154.126	154.115	154.126	6	0	3
2025.10.31	13:50:00	154.126	154.128	154.111	154.126	19	0	3
2025.10.31	13:51:00	154.123	154.129	154.117	154.121	18	0	3
2025.10.31	13:52:00	154.125	154.130	154.110	154.115	24	0	3
2025.10.31	13:53:00	154.115	154.120	154.115	154.117	12	0	3
2025.10.31	13:54:00	154.117	154.120	154.112	154.120	16	0	3
2025.10.31	13:55:00	154.119	154.121	154.094	154.094	18	0	3
2025.10.31	13:56:00	154.097	154.097	154.076	154.080	28	0	3
2025.10.31	13:57:00	154.080	154.115	154.076	154.092	35	0	3
2025.10.31	13:58:00	154.093	154.111	154.092	154.102	27	0	3
2025.10.31	13:59:00	154.104	154.117	154.101	154.103	20	0	3
2025.10.31	14:00:00	154.098	154.128	154.098	154.118	38	0	3
2025.10.31	14:01:00	154.128	154.142	154.109	154.121	35	0	3
2025.10.31	14:02:00	154.119	154.138	154.114	154.137	22	0	3
2025.10.31	14:03:00	154.138	154.140	154.124	154.140	18	0	3
2025.10.31	14:04:00	154.147	154.165	154.144	154.149	27	0	3
2025.10.31	14:05:00	154.148	154.150	154.130	154.131	33	0	4
2025.10.31	14:06:00	154.132	154.133	154.114	154.119	47	0	3
2025.10.31	14:07:00	154.120	154.145	154.119	154.142	36	0	4
2025.10.31	14:08:00	154.143	154.159	154.142	154.149	40	0	4
2025.10.31	14:09:00	154.145	154.173	154.145	154.162	63	0	4
2025.10.31	14:10:00	154.159	154.165	154.140	154.143	39	0	4
2025.10.31	14:11:00	154.141	154.156	154.130	154.155	30	0	4
2025.10.31	14:12:00	154.155	154.172	154.151	154.159	29	0	4
2025.10.31	14:13:00	154.160	154.175	154.160	154.170	32	0	4
2025.10.31	14:14:00	154.169	154.171	154.161	154.170	26	0	4
2025.10.31	14:15:00	154.171	154.186	154.170	154.173	32	0	4
2025.10.31	14:16:00	154.171	154.182	154.169	154.170	42	0	4
2025.10.31	14:17:00	154.170	154.179	154.168	154.175	44	0	4
2025.10.31	14:18:00	154.176	154.181	154.170	154.180	53	0	4
2025.10.31	14:19:00	154.181	154.204	154.178	154.203	43	0	4
2025.10.31	14:20:00	154.207	154.251	154.205	154.206	48	0	4
2025.10.31	14:21:00	154.199	154.211	154.195	154.200	39	0	4
2025.10.31	14:22:00	154.197	154.205	154.155	154.156	44	0	3
2025.10.31	14:23:00	154.157	154.166	154.124	154.142	55	0	4
2025.10.31	14:24:00	154.142	154.148	154.125	154.128	41	0	4
2025.10.31	14:25:00	154.132	154.137	154.124	154.130	43	0	3
2025.10.31	14:26:00	154.131	154.145	154.124	154.131	35	0	4
2025.10.31	14:27:00	154.130	154.136	154.129	154.135	29	0	4
2025.10.31	14:28:00	154.132	154.133	154.121	154.132	24	0	4
2025.10.31	14:29:00	154.132	154.136	154.130	154.132	22	0	4
2025.10.31	14:30:00	154.135	154.142	154.119	154.120	36	0	4
2025.10.31	14:31:00	154.120	154.127	154.119	154.126	25	0	4
2025.10.31	14:32:00	154.127	154.132	154.116	154.132	30	0	4
2025.10.31	14:33:00	154.121	154.125	154.085	154.085	52	0	3
2025.10.31	14:34:00	154.085	154.101	154.081	154.091	37	0	3
2025.10.31	14:35:00	154.101	154.141	154.094	154.116	50	0	3
2025.10.31	14:36:00	154.119	154.122	154.013	154.013	67	0	3
2025.10.31	14:37:00	154.010	154.011	153.897	153.954	82	0	3
2025.10.31	14:38:00	153.954	153.992	153.942	153.992	67	0	3
2025.10.31	14:39:00	153.991	153.991	153.931	153.982	66	0	3
2025.10.31	14:40:00	153.973	154.004	153.963	154.003	61	0	3
2025.10.31	14:41:00	154.004	154.034	153.977	153.985	57	0	4
2025.10.31	14:42:00	154.002	154.013	153.991	153.994	49	0	4
2025.10.31	14:43:00	153.992	154.028	153.992	154.015	49	0	4
2025.10.31	14:44:00	154.016	154.039	154.012	154.034	53	0	3
2025.10.31	14:45:00	154.037	154.067	154.031	154.064	40	0	3
2025.10.31	14:46:00	154.064	154.108	154.062	154.094	39	0	3
2025.10.31	14:47:00	154.094	154.107	154.085	154.093	33	0	3
2025.10.31	14:48:00	154.093	154.134	154.093	154.126	34	0	3
2025.10.31	14:49:00	154.121	154.127	154.110	154.116	40	0	3
2025.10.31	14:50:00	154.116	154.134	154.111	154.123	40	0	3
2025.10.31	14:51:00	154.124	154.144	154.120	154.144	28	0	3
2025.10.31	14:52:00	154.144	154.151	154.131	154.144	62	0	3
2025.10.31	14:53:00	154.146	154.150	154.115	154.120	51	0	3
2025.10.31	14:54:00	154.122	154.127	154.095	154.095	43	0	3
2025.10.31	14:55:00	154.099	154.122	154.099	154.118	44	0	3
2025.10.31	14:56:00	154.118	154.121	154.095	154.107	52	0	3
2025.10.31	14:57:00	154.106	154.107	154.085	154.094	38	0	3
2025.10.31	14:58:00	154.094	154.094	154.081	154.089	40	0	3
2025.10.31	14:59:00	154.089	154.141	154.089	154.135	66	0	3
2025.10.31	15:00:00	154.142	154.190	154.142	154.159	78	0	3
2025.10.31	15:01:00	154.159	154.183	154.153	154.183	67	0	3
2025.10.31	15:02:00	154.182	154.184	154.156	154.167	66	0	3
2025.10.31	15:03:00	154.166	154.185	154.133	154.181	64	0	3
2025.10.31	15:04:00	154.180	154.199	154.157	154.157	55	0	3
2025.10.31	15:05:00	154.156	154.170	154.155	154.168	47	0	3
2025.10.31	15:06:00	154.168	154.204	154.168	154.186	58	0	3
2025.10.31	15:07:00	154.185	154.200	154.167	154.179	53	0	2
2025.10.31	15:08:00	154.181	154.184	154.164	154.171	48	0	2
2025.10.31	15:09:00	154.169	154.192	154.166	154.175	52	0	2
2025.10.31	15:10:00	154.175	154.189	154.166	154.172	47	0	2
2025.10.31	15:11:00	154.171	154.181	154.149	154.150	47	0	2
2025.10.31	15:12:00	154.146	154.181	154.146	154.181	48	0	4
2025.10.31	15:13:00	154.179	154.181	154.159	154.176	36	0	4
2025.10.31	15:14:00	154.176	154.181	154.169	154.172	22	0	4
2025.10.31	15:15:00	154.176	154.179	154.161	154.177	32	0	4
2025.10.31	15:16:00	154.176	154.186	154.176	154.181	37	0	4
2025.10.31	15:17:00	154.182	154.183	154.166	154.176	49	0	4
2025.10.31	15:18:00	154.175	154.196	154.175	154.183	41	0	4
2025.10.31	15:19:00	154.184	154.186	154.156	154.167	37	0	4
2025.10.31	15:20:00	154.156	154.169	154.144	154.148	30	0	4
2025.10.31	15:21:00	154.148	154.171	154.146	154.156	37	0	4
2025.10.31	15:22:00	154.154	154.159	154.133	154.159	34	0	4
2025.10.31	15:23:00	154.159	154.160	154.120	154.128	48	0	4
2025.10.31	15:24:00	154.128	154.128	154.110	154.114	43	0	4
2025.10.31	15:25:00	154.118	154.121	154.109	154.120	28	0	4
2025.10.31	15:26:00	154.118	154.131	154.113	154.124	41	0	4
2025.10.31	15:27:00	154.125	154.133	154.110	154.125	40	0	4
2025.10.31	15:28:00	154.126	154.126	154.070	154.071	45	0	4
2025.10.31	15:29:00	154.073	154.112	154.073	154.108	45	0	4
2025.10.31	15:30:00	154.107	154.107	154.077	154.086	57	0	4
2025.10.31	15:31:00	154.083	154.123	154.083	154.122	63	0	4
2025.10.31	15:32:00	154.120	154.141	154.118	154.123	56	0	4
2025.10.31	15:33:00	154.125	154.126	154.114	154.120	61	0	4
2025.10.31	15:34:00	154.119	154.138	154.084	154.134	47	0	4
2025.10.31	15:35:00	154.128	154.149	154.128	154.141	59	0	4
2025.10.31	15:36:00	154.144	154.145	154.113	154.117	53	0	4
